Basin Id|Segment ID|On Segment|RFA/Tag ID|Station ID|End Date|End Time|End Depth|Start Date|Start Time|Start Depth|Composite Category|Composite Type|Comment|Submitting Entity|Collecting Entity|Monitoring Type|Parameter Code|Greater Than/Less Than|Value|MDL|LOQ|Data Qualifier|Verify Flag|Validation Flag|Rating Flag|Nelac Status|Exempt Status
22|2202|Y|O0711A1|13079|11/13/2007|11:00|0.3|||||||NR|NR|RT|31648||210|||||||USABLE|
22|2202|Y|O0N0460|13074|05/08/2009|12:00|0.6|05/07/2009|12:00|0.6|T|CN||NR|NR|BS|01351||3|||||||USABLE|
22|2202|Y|O0N0405|13079|05/12/2009|10:10|0.3||||||no profile, current too swift, trash in and around water|NR|NR|RT|01351||3|||||||USABLE|
22|2202|Y|O0N0405|13079|05/12/2009|10:10|0.3||||||no profile, current too swift, trash in and around water|NR|NR|RT|31648||340|||||||USABLE|
22|2202|Y|U302656|13079|09/16/2003|11:40|0.3|||||||GS|GS|RT|00061||364|||||||USABLE|
22|2202|Y|U302656|13079|09/16/2003|11:40|0.3|||||||GS|GS|RT|00671||0.28|||||||USABLE|
22|2202|Y|U200430|13079|02/20/2002|11:30|0.3||||||L-0560040 station id on btl= 08470500|GS|GS|RT|00625||1.2|||||||USABLE|
22|2202|Y|U200430|13079|02/20/2002|11:30|0.3||||||L-0560040 station id on btl= 08470500|GS|GS|RT|00665||0.74|||||||USABLE|
22|2202|Y|U700427|13079|02/13/2007|13:00|0.3||||||A-2629518 Oxygen Isotope Sample  PIC/TPCN volume-2|GS|GS|RT|00400||7.8|||||||USABLE|
22|2202|Y|U202335|13079|09/18/2002|10:00|0.3||||||A-2630070 pic/ tcpn volume- 20 ml|GS|GS|RT|00600||1.8|||||||USABLE|
22|2202|Y|U201005|13079|04/16/2002|12:00|0.3||||||A-1090059pic/tpcn volume - 20ml|GS|GS|RT|00094||4120|||||||USABLE|
22|2202|Y|U201005|13079|04/16/2002|12:00|0.3||||||A-1090059pic/tpcn volume - 20ml|GS|GS|RT|00300||10.4|||||||USABLE|
22|2202|Y|U501930|13079|08/22/2005|12:00|0.3||||||A-2370068 PIC/TPCN volume-20 mL  Oxygen Isotope Sa|GS|GS|RT|00061||201|||||||USABLE|
22|2202|Y|U501930|13079|08/22/2005|12:00|0.3||||||A-2370068 PIC/TPCN volume-20 mL  Oxygen Isotope Sa|GS|GS|RT|00300||7.2|||||||USABLE|
22|2202|Y|U501930|13079|08/22/2005|12:00|0.3||||||A-2370068 PIC/TPCN volume-20 mL  Oxygen Isotope Sa|GS|GS|RT|00400||7.8|||||||USABLE|
22|2202|Y|U400092|13079|12/09/2003|10:30|0.3||||||A-1389500oxygen isotope sample|GS|GS|RT|00010||19|||||||USABLE|
22|2202|Y|U400092|13079|12/09/2003|10:30|0.3||||||A-1389500oxygen isotope sample|GS|GS|RT|00600||6|||||||USABLE|
22|2202|Y|U400092|13079|12/09/2003|10:30|0.3||||||A-1389500oxygen isotope sample|GS|GS|RT|00625||1.2|||||||USABLE|
22|2202|Y|U301659|13079|07/08/2003|13:30|0.3|||||||GS|GS|RT|00061||211|||||||USABLE|
22|2202|Y|U301659|13079|07/08/2003|13:30|0.3|||||||GS|GS|RT|00665||0.74|||||||USABLE|
22|2202|Y|U300890|13079|04/15/2003|13:30|0.3|||||||GS|GS|RT|00625||1.3|||||||USABLE|
22|2202|Y|U401755|13079|07/07/2004|12:30|0.3||||||L-1940029Received 07/10/2004|GS|GS|RT|00061||239|||||||USABLE|
22|2202|Y|U201359|13079|05/30/2002|11:00|0.3||||||L-1540095 recvd/A-1540095 pic/tcpn volume- 20 ml|GS|GS|RT|00300||8.1|||||||USABLE|
22|2202|Y|U201359|13079|05/30/2002|11:00|0.3||||||L-1540095 recvd/A-1540095 pic/tcpn volume- 20 ml|GS|GS|RT|00600||5.8|||||||USABLE|
22|2202|Y|U401856|13079|07/20/2004|10:30|0.3||||||A-2050243 PIC/TPCN volume - 20 mL|GS|GS|RT|00300||6.2|||||||USABLE|
22|2202|Y|U401856|13079|07/20/2004|10:30|0.3||||||A-2050243 PIC/TPCN volume - 20 mL|GS|GS|RT|00671||0.23|||||||USABLE|
22|2202|Y|U302271|13079|08/19/2003|11:30|0.3||||||A-2340190 PIC/TCPN volume-20mL|GS|GS|RT|00600||3.6|||||||USABLE|
22|2202|Y|U701644|13079|08/07/2007|13:00|0.3||||||A-2220223 PIC/TPCN volume - 20 mL  Oxygen Isotope|GS|GS|RT|00665||0.65|||||||USABLE|
22|2202|Y|U500503|13079|01/19/2005|08:00|0.3|||||||GS|GS|RT|00625||1.4|||||||USABLE|
22|2202|Y|U200132|13079|12/05/2001|15:30|0.3||||||L-3440016 rec 12-08-01|GS|GS|RT|00094||3330|||||||USABLE|
22|2202|Y|U700969|13079|04/17/2007|11:00|0.3||||||A-2629520 Oxygen Isotope Sample  PIC/TPCN volume-2|GS|GS|RT|00300||8.5|||||||USABLE|
22|2202|Y|U400137|13079|01/14/2004|09:00|0.3||||||A-1389501oxygen isotope sample|GS|GS|RT|00094||4520|||||||USABLE|
22|2202|Y|U400137|13079|01/14/2004|09:00|0.3||||||A-1389501oxygen isotope sample|GS|GS|RT|00665||0.74|||||||USABLE|
22|2202|Y|U301535|13079|06/10/2003|15:30|0.3||||||A-2659512oxygen isotope sample|GS|GS|RT|00625||1.4|||||||USABLE|
22|2202|Y|U501690|13079|07/19/2005|12:00|0.3||||||A-2030089PIC/TCPN volume-20 mL|GS|GS|RT|00665||0.82|||||||USABLE|
22|2202|Y|U501182|13079|05/24/2005|11:00|0.3||||||A-1470156 PIC/TPCN volume-20mLL-1470156 X = Date o|GS|GS|RT|00665||0.76|||||||USABLE|
22|2202|Y|U501000|13079|04/19/2005|13:00|0.3|||||||GS|GS|RT|00400||7.8|||||||USABLE|
22|2202|Y|U500803|13079|03/29/2005|13:00|0.3||||||A-1619505Oxygen Isotope Sample|GS|GS|RT|00010||23.5|||||||USABLE|
22|2202|Y|U600476|13079|02/21/2006|17:00|0.3||||||A-2859515 Oxygen Isotope Sample  PIC/TPCN volume-2|GS|GS|RT|00600||6.8|||||||USABLE|
22|2202|Y|U600476|13079|02/21/2006|17:00|0.3||||||A-2859515 Oxygen Isotope Sample  PIC/TPCN volume-2|GS|GS|RT|00625||1.2|||||||USABLE|
22|2202|Y|U200967|13079|04/01/2002|15:00|0.3||||||A-0940029PIC/TCPN volume- 20ml|GS|GS|RT|00625||1.4|||||||USABLE|
22|2202|Y|U601270|13079|06/01/2006|11:30|0.3||||||A-2859513 Oxygen Isotope Sample  PIC/TPCN volume-3|GS|GS|RT|00061||292|||||||USABLE|
22|2202|Y|U601270|13079|06/01/2006|11:30|0.3||||||A-2859513 Oxygen Isotope Sample  PIC/TPCN volume-3|GS|GS|RT|00400||7.9|||||||USABLE|
22|2202|Y|U601270|13079|06/01/2006|11:30|0.3||||||A-2859513 Oxygen Isotope Sample  PIC/TPCN volume-3|GS|GS|RT|00600||4.9|||||||USABLE|
22|2202|Y|U500517|13079|02/03/2005|08:30|0.3|||||||GS|GS|RT|00010||13|||||||USABLE|
22|2202|Y|U300228|13079|01/08/2003|10:00|0.3||||||A-1609540oxygen isotope sample|GS|GS|RT|00010||17.5|||||||USABLE|
22|2202|Y|U401028|13079|04/21/2004|10:00|0.3|||||||GS|GS|RT|00094||5330|||||||USABLE|
22|2202|Y|U401028|13079|04/21/2004|10:00|0.3|||||||GS|GS|RT|00665||0.65|||||||USABLE|
22|2202|Y|U701170|13079|05/22/2007|18:00|0.3||||||A-2629521 Oxygen Isotope Sample  PIC/TPCN volume-2|GS|GS|RT|00625||1.2|||||||USABLE|
22|2202|Y|U201731|13079|07/31/2002|10:00|0.3||||||L-2140143 schedul/A-2140143 pic/tcpn volume-20ml|GS|GS|RT|00094||3910|||||||USABLE|
22|2202|Y|U202069|13079|08/25/2002|14:00|0.3||||||A-2410125pic/tcpn volume- 20 ml|GS|GS|RT|00600||5.1|||||||USABLE|
22|2202|Y|1063135|13074|10/09/2008|11:13|0.3|||||||WC|FO|RT|00680||6|1||||||USABLE|
22|2202|Y|O0N0763|13079|04/28/2010|10:25|0.3||||||no profile, current too swift|NR|NR|RT|00300||6.8|||||||USABLE|
22|2202|Y|O0N0763|13079|04/28/2010|10:25|0.3||||||no profile, current too swift|NR|NR|RT|00630||4.36|||||||USABLE|
22|2202|Y|O0N0763|13079|04/28/2010|10:25|0.3||||||no profile, current too swift|NR|NR|RT|00665||0.689|||||||USABLE|
22|2202|Y|O0N0763|13079|04/28/2010|10:25|0.3||||||no profile, current too swift|NR|NR|RT|00671||0.384|||||||USABLE|
22|2202|Y|O0N1095|13079|12/15/2010|10:20|0.3||||||trash|NR|NR|RT|72053||16||||Y|||USABLE|
22|2202|Y|O0N1095|13079|12/15/2010|10:20|0.3||||||trash|NR|NR|RT|82903||1.4|||||||USABLE|
22|2202|Y|O0N1095|13079|12/15/2010|10:20|0.3||||||trash|NR|NR|RT|00094||4030|||||||USABLE|
22|2202|Y|O0N0819|13079|08/04/2010|10:20|0.3||||||total depth approximate due to fast moving flood water|NR|NR|RT|82903||5.2|||||||USABLE|
22|2202|Y|O0N0612|13079|10/20/2009|10:25|0.3||||||trash|NR|NR|RT|00665||0.673|||||||USABLE|
22|2202|Y|O0N0612|13079|10/20/2009|10:25|0.3||||||trash|NR|NR|RT|00400||7.7|||||||USABLE|
22|2202|Y|O0N0697|13079|02/03/2010|10:30|0.3||||||FS1|NR|NR|RT|74069||500|||||||USABLE|
22|2202|Y|O0N0697|13079|02/03/2010|10:30|0.3||||||FS1|NR|NR|RT|00530||253|||||||USABLE|
22|2202|Y|O0N1163|13079|04/13/2011|10:12|0.3||||||no profile, current too swift, trash|NR|NR|RT|31648||370|||||||USABLE|
22|2202|Y|O0N1279|13079|06/29/2011|10:10|0.3||||||no profile, current too swift, trash|NR|NR|RT|00665||0.609|||||||USABLE|
22|2202|Y|O0N1279|13079|06/29/2011|10:10|0.3||||||no profile, current too swift, trash|NR|NR|RT|00530||190|||||||USABLE|
22|2202|Y|O0N1279|13079|06/29/2011|10:10|0.3||||||no profile, current too swift, trash|NR|NR|RT|01351||3|||||||USABLE|
22|2202|Y|O0N1279|13079|06/29/2011|10:10|0.3||||||no profile, current too swift, trash|NR|NR|RT|00094||3140|||||||USABLE|
22|2202|Y|1740515|13074|08/07/2019|13:50|0.3|||||||WC|FO|RT|00680||4|1||||||USABLE|
22|2202|Y|1648166|13074|07/26/2018|13:26|0.3|||||||WC|FO|RT|00530||58|1||||||USABLE|
22|2202|Y|1725497|13074|04/30/2019|13:12|0.3|||||||WC|FO|RT|00680||5|1||||||USABLE|
22|2202|Y|1686158|13074|01/17/2019|13:00|0.3|||||||WC|FO|RT|00630||5.47|0.04||||||USABLE|
22|2202|Y|O0N5171|13079|11/19/2019|12:40|0.3|||||||NR|NR|RT|00620||5.89|||||||USABLE|
22|2202|Y|O0N5505|13079|05/06/2020|11:28|0.3|||||||NR|NR|RT|00530||138|||||||USABLE|
22|2202|Y|O0N5505|13079|05/06/2020|11:28|0.3|||||||NR|NR|RT|00665||0.7|||||||USABLE|
22|2202|Y|O0N5593|13079|08/11/2020|11:20|0.3|||||||NR|NR|RT|00680||4.03|||||||USABLE|
22|2202|Y|O0N5593|13079|08/11/2020|11:20|0.3|||||||NR|NR|RT|00620||1.95|||||||USABLE|
22|2202|Y|O0N5593|13079|08/11/2020|11:20|0.3|||||||NR|NR|RT|00530||118|||||||USABLE|
22|2202|Y|O0N5231|13079|02/11/2020|11:50|0.3|||||||NR|NR|RT|00680||3.91|||||||USABLE|
22|2202|Y|O0N5231|13079|02/11/2020|11:50|0.3|||||||NR|NR|RT|01351||3|||||||USABLE|
22|2202|Y|O0N5807|13079|02/24/2021|11:00|0.3|||||||NR|NR|RT|00610|<|0.1|||||||USABLE|
22|2202|Y|O0N6183|13079|08/03/2021|11:09|0.3|||||||NR|NR|RT|72053||5|||||||USABLE|
22|2202|Y|O0N5726|13079|11/17/2020|10:40|0.3|||||||NR|NR|RT|00610|<|0.1|||||||USABLE|
22|2202|Y|O0N6073|13079|05/06/2021|10:55|0.3|||||||NR|NR|RT|00010||26.4|||||||USABLE|
22|2202|Y|O0N6073|13079|05/06/2021|10:55|0.3|||||||NR|NR|RT|00300||6.6|||||||USABLE|
22|2202|Y|1759871|13074|02/19/2020|13:45|0.3|||||||WC|FO|RT|00530||37|1||||||USABLE|
22|2202|Y|O0N7325|13079|10/26/2022|11:05|0.3|||||||NR|NR|RT|72053||2|||||||USABLE|
22|2202|Y|O0N7325|13079|10/26/2022|11:05|0.3|||||||NR|NR|RT|00620||6.9|||||||USABLE|
22|2202|Y|O0N6254|13079|10/26/2021|11:35|0.3||||||2 trucks possibly IBWC at rivers edge|NR|NR|RT|72053||3|||||||USABLE|
22|2202|Y|O0N6691|13079|02/08/2022|11:00|0.3|||||||NR|NR|RT|00530||163|||||||USABLE|
22|2202|Y|O0N6989|13079|06/16/2022|11:20|0.3|||||||NR|NR|RT|89835||1|||||||USABLE|
22|2202|Y|1006567|13074|08/28/2006|11:20|0.3|||||||WC|FO|RT|00630||3.5|0.04||||||USABLE|
22|2202|Y|Z203406|13079|08/23/1983|02:00|0.3|||0.321|T|| The 0.321m depth is an assumed value that was populated during migration to SWQMIS.|WC|CO|SS|00630||1.66|||||||USABLE|
22|2202|Y|0044650|13074|02/26/2004|13:50|0.3|||||||WC|FO|RT|70507||0.64|||||||USABLE|
22|2202|Y|U036401|13079|03/20/1996|09:30|0.3|||||||GS|GS|RT|00094||4090|||||||USABLE|
22|2202|Y|U036401|13079|03/20/1996|09:30|0.3|||||||GS|GS|RT|82078||96|||||||USABLE|
22|2202|Y|Z203230|13074|02/07/1980|16:00|0.3|||||||WC|FO|RT|00094||5350|||||||USABLE|
22|2202|Y|Z203230|13074|02/07/1980|16:00|0.3|||||||WC|FO|RT|00620||2.82|||||||USABLE|
22|2202|Y|Z203111|13074|10/03/1974|10:30|0.3|||||||WC|FO|RT|00094||3050|||||||USABLE|
22|2202|Y|Z203111|13074|10/03/1974|10:30|0.3|||||||WC|FO|RT|00610|<|0.1|||||||USABLE|
22|2202|Y|0022543|13074|02/19/1998|08:07|0.3||||||LIM 00630     1 TRDE SAME HIGH RESULT AFTER THREE RUNS. PRESERVED WITH HNO3 ?|WC|FO|RT|00530||126|||||||USABLE|
22|2202|Y|U008061|13079|03/07/1991|08:11|0.3|||||||GS|XX|XX|00061||202|||||||USABLE|
22|2202|Y|Z203421|13079|03/16/1984|12:55|0.3|||||||WC|FO|SS|31616||300|||||||USABLE|
22|2202|Y|0002633|13074|05/12/1993|09:45|0.304878||||||CHOCOLATE BROWN WATER, 1 FISHERMAN UPSTREAM, MOSTLY SUNNY AND MILD|WC|FO|RT|00010||23.3|||||||USABLE|
22|2202|Y|0002633|13074|05/12/1993|09:45|0.304878||||||CHOCOLATE BROWN WATER, 1 FISHERMAN UPSTREAM, MOSTLY SUNNY AND MILD|WC|FO|RT|00530||13|||||||USABLE|
22|2202|Y|0002633|13074|05/12/1993|09:45|0.304878||||||CHOCOLATE BROWN WATER, 1 FISHERMAN UPSTREAM, MOSTLY SUNNY AND MILD|WC|FO|RT|00680|<|1|||||||USABLE|
22|2202|Y|0011176|13074|06/19/1995|13:47|0.3|||||||WC|FO|RT|00625||0.75|||||||USABLE|
22|2202|Y|0011176|13074|06/19/1995|13:47|0.3|||||||WC|FO|RT|00665||0.4|||||||USABLE|
22|2202|Y|0031604|13074|08/02/2000|12:58|0.3||||||(RR3E)|WC|FO|IS|00610||0.16|||||||USABLE|
22|2202|Y|0031604|13074|08/02/2000|12:58|0.3||||||(RR3E)|WC|FO|IS|00680||6|||||||USABLE|
22|2202|Y|U036415|13079|05/06/1997|13:10|0.3|||||||GS|GS|RT|82078||73|||||||USABLE|
22|2202|Y|Z203242|13074|02/03/1981|12:00|0.3||||||FISH KILL DOWNSTREAM|WC|FO|RT|70507||0.89|||||||USABLE|
22|2202|Y|R163310|13074|02/21/1994|12:59|0.3||||||PTLY CLDY, MOD. SW WIND, MURKY WATER, WARM DAY|WC|FO|RT|00300||9.8|||||||USABLE|
22|2202|Y|0031598|13074|08/02/2000|12:11|0.3||||||(PH5E)|WC|FO|IS|00680||7|||||||USABLE|
22|2202|Y|Z203094|13074|09/12/1973|13:40|0.3|||||||WC|FO|RT|00070||45|||||||USABLE|
22|2202|Y|Z203094|13074|09/12/1973|13:40|0.3|||||||WC|FO|RT|00300||6.5|||||||USABLE|
22|2202|Y|U008048|13079|12/13/1988|12:20|0.3|||||||GS|XX|XX|00076||95|||||||USABLE|
22|2202|Y|U008048|13079|12/13/1988|12:20|0.3|||||||GS|XX|XX|00665||0.51|||||||USABLE|
22|2202|Y|F110017|13074|05/18/1992|12:00|0.3||||||Murky water, 2 fishermen & 2 bait collectors onsite, recent rain, partly cloudy, calm, bacterial interference on fecal coliform|WC|FO|RT|00300||6|||||||USABLE|
22|2202|Y|F110017|13074|05/18/1992|12:00|0.3||||||Murky water, 2 fishermen & 2 bait collectors onsite, recent rain, partly cloudy, calm, bacterial interference on fecal coliform|WC|FO|RT|00400||8.6|||||||USABLE|
22|2202|Y|U008054|13079|12/06/1989|09:40|0.3|||||||GS|XX|XX|00061||328|||||||USABLE|
22|2202|Y|Z203173|13074|07/22/1976|13:35|1.52|||||||WC|FO|RT|00010||27.7|||||||USABLE|
22|2202|Y|R169297|13074|07/13/1995|17:08|0.3||||||SAMPLE COLLECTED BY HALL & OTTMERS, RAINED JUST PRIOR TO LAUNCH, TOTAL DEPTH = 17 FT.|WC|FO|RT|72053||0|||||||USABLE|
22|2202|Y|TT00144|13074|02/26/2001|10:40|0.3|||||||TT|TT|TQ|00094||5869|||||||USABLE|
22|2202|Y|TT00249|13074|06/11/2001|12:20|0.3|||||||TT|TT|TQ|00094||2661|||||||USABLE|
22|2202|Y|Z203191|13074|10/07/1976|15:40|1.52|||||||WC|FO|RT|00094||3920|||||||USABLE|
22|2202|Y|U008068|13079|04/06/1992|17:10|0.3|||||||GS|XX|XX|00400||7.9|||||||USABLE|
22|2202|Y|U060356|13079|06/29/1993|15:35|0.3||||||O|GS|XX|XX|00061||342|||||||USABLE|
22|2202|Y|U060356|13079|06/29/1993|15:35|0.3||||||O|GS|XX|XX|00094||4120|||||||USABLE|
22|2202|Y|U008066|13079|12/17/1991|14:20|0.3|||||||GS|XX|XX|00061||199|||||||USABLE|
22|2202|Y|U008066|13079|12/17/1991|14:20|0.3|||||||GS|XX|XX|00300||9.2|||||||USABLE|
22|2202|Y|U008066|13079|12/17/1991|14:20|0.3|||||||GS|XX|XX|70507||0.57|||||||USABLE|
22|2202|Y|0031607|13074|08/02/2000|13:06|0.3||||||(RR4W)|WC|FO|IS|00530||136|||||||USABLE|
22|2202|Y|0031607|13074|08/02/2000|13:06|0.3||||||(RR4W)|WC|FO|IS|70507||0.54|||||||USABLE|
22|2202|Y|Z203347|13074|05/20/1991|13:20|0.3||||||SPECIAL SAMPLING. CLOUDY, WARM,MUCH TRASH ON BANK AND UNDERNEATH BRIDGE. HORSECARCASS ON BANK *NO FECAL REPORTED-COLONIES ON BLANK|WC|FO|RT|00620||3.08|||||||USABLE|
22|2202|Y|U036407|13079|07/24/1996|11:50|0.3|||||||GS|GS|RT|00094||4720|||||||USABLE|
22|2202|Y|TT00191|13079|03/26/2001|08:37|0.3|||||||TT|TT|TQ|00061||172.69|||||||USABLE|
22|2202|Y|TT00191|13079|03/26/2001|08:37|0.3|||||||TT|TT|TQ|70507||0.34|||||||USABLE|
22|2202|Y|Z203174|13074|07/22/1976|13:35|3.05|||||||WC|FO|RT|00010||27.5|||||||USABLE|
22|2202|Y|Z203139|13074|09/22/1975|12:50|3.05|||||||WC|FO|RT|00010||25.7|||||||USABLE|
22|2202|Y|Z203181|13074|08/11/1976|02:00|0.321|||0.321|B|| The 0.321m depth is an assumed value that was populated during migration to SWQMIS. The 0.321m depth is an assumed value that was populated during migration to SWQMIS.|WC|FO|RT|00680||6|||||||USABLE|
22|2202|Y|U100355|13079|07/13/1994|12:15|0.3|||||||GS|XX|XX|00061||298|||||||USABLE|
22|2202|Y|U100355|13079|07/13/1994|12:15|0.3|||||||GS|XX|XX|00625||1|||||||USABLE|
22|2202|Y|Z203259|13074|08/17/1982|15:42|0.3|||||||WC|CO|SS|00300||7|||||||USABLE|
22|2202|Y|U008037|13079|03/10/1987|16:25|0.3|||||||GS|XX|XX|00076||77|||||||USABLE|
22|2202|Y|U008037|13079|03/10/1987|16:25|0.3|||||||GS|XX|XX|00400||7.8|||||||USABLE|
22|2202|Y|Z203322|13074|04/10/1987|12:20|0.3||||||DEAD DOG IN WATER,NUMEROUS FISHERMEN COLLECTING BAITFISH WITH CASTNETS, FIELDD.O.=7.3|WC|FO|RT|00530||153|||||||USABLE|
22|2202|Y|TT00404|13074|11/19/2001|11:30|0.3||||||No flow for RFA # TT00404, TT00405, TT00406, loss of equipment due to boat capsize|TT|TT|TQ|00300||6.49|||||||USABLE|
22|2202|Y|Z203200|13074|08/09/1977|15:00|0.3|||||||WC|FO|RT|00300||3|||||||USABLE|
22|2202|Y|Z203200|13074|08/09/1977|15:00|0.3|||||||WC|FO|RT|00610||0.5|||||||USABLE|
22|2202|Y|Z203200|13074|08/09/1977|15:00|0.3|||||||WC|FO|RT|00620||0.73|||||||USABLE|
22|2202|Y|Z203200|13074|08/09/1977|15:00|0.3|||||||WC|FO|RT|70507||0.14|||||||USABLE|
22|2202|Y|TT00383|13079|10/22/2001|16:00|0.3|||||||TT|TT|TQ|00010||26|||||||USABLE|
22|2202|Y|TT00383|13079|10/22/2001|16:00|0.3|||||||TT|TT|TQ|00680||22.6|||||||USABLE|
22|2202|Y|U113213|13079|09/27/2001|10:00|0.3048|||||||GS|GS|XR|00061||565|||||||USABLE|
22|2202|Y|0042579|13074|02/06/2003|12:22|0.1||||||LIM 00680     1 TRDE  Reported TOC result is actually Nonpurgeable Organic CarboLIM 00680     2 TRDE  (NPOC).|WC|FO|RT|00530||80|||||||USABLE|
22|2202|Y|0042579|13074|02/06/2003|12:22|0.1||||||LIM 00680     1 TRDE  Reported TOC result is actually Nonpurgeable Organic CarboLIM 00680     2 TRDE  (NPOC).|WC|FO|RT|00665||1|||||||USABLE|
22|2202|Y|U117231|13079|07/07/2004|12:30|0.3|||||||GS|GS|XR|00300||7.7|||||||USABLE|
22|2202|Y|U117231|13079|07/07/2004|12:30|0.3|||||||GS|GS|XR|00665||0.54|||||||USABLE|
22|2202|Y|Z203239|13074|11/17/1980|09:35|0.3||||||CLOUDY, WINDY, CHILLY|WC|FO|RT|00010||15.4|||||||USABLE|
22|2202|Y|Z203150|13074|01/29/1976|10:35|0.3||||||PARTLY CLOUDY,MILD|WC|FO|RT|00010||14.6|||||||USABLE|
22|2202|Y|Z203150|13074|01/29/1976|10:35|0.3||||||PARTLY CLOUDY,MILD|WC|FO|RT|31616||60000|||||||USABLE|
22|2202|Y|U036424|13079|02/18/1999|08:30|0.3|||||||GS|GS|RT|00665||0.696|||||||USABLE|
22|2202|Y|R172912|13074|02/25/1997|14:15|0.3||||||MUDDY WATER, OVERCAST, COOL, MANY BAIT COLLECTORS|WC|FO|RT|00010||20.3|||||||USABLE|
22|2202|Y|Z203147|13074|12/30/1975|13:20|0.3|||||||WC|FO|RT|00094||5690|||||||USABLE|
22|2202|Y|Z203122|13074|03/24/1975|14:20|0.3||||||STRONG NORTH WIND|WC|FO|RT|00010||25.2|||||||USABLE|
22|2202|Y|Z203122|13074|03/24/1975|14:20|0.3||||||STRONG NORTH WIND|WC|FO|RT|70507||0.65|||||||USABLE|
22|2202|Y|Z203324|13074|04/14/1987|11:00|0.3||||||FIELD D.O.=7.3,SUNNY,1 FISHERMAN COLLECTING SHAD,DEAD DOG IN WATER UNDER BRIDGE.|WC|FO|SS|00300||7.15|||||||USABLE|
22|2202|Y|0001013|13074|12/17/1992|11:15|0.3|||||||WC|FO|RT|00530||73|||||||USABLE|
22|2202|Y|0001013|13074|12/17/1992|11:15|0.3|||||||WC|FO|RT|00630||4.24|||||||USABLE|
22|2202|Y|0001013|13074|12/17/1992|11:15|0.3|||||||WC|FO|RT|00665||0.75|||||||USABLE|
22|2202|Y|U008056|13079|04/25/1990|17:20|0.3|||||||GS|XX|XX|00610||0.03|||||||USABLE|
22|2202|Y|U100357|13079|11/03/1994|13:50|0.3|||||||GS|XX|XX|00010||26.5|||||||USABLE|
22|2202|Y|U100357|13079|11/03/1994|13:50|0.3|||||||GS|XX|XX|00076||92|||||||USABLE|
22|2202|Y|U100357|13079|11/03/1994|13:50|0.3|||||||GS|XX|XX|00671||0.18|||||||USABLE|
22|2202|Y|R184298|13074|08/19/1999|11:44|0.3||||||MOSTLY SUNNY, HOT, CALM, MUDDY WATER|WC|FO|RT|00400||7.7|||||||USABLE|
22|2202|Y|Z203321|13074|01/26/1987|15:45|0.3||||||CHOCOLATE BROWN WATER, NUMEROUS FISHERMEN COLLECTING SHAD FOR BAIT, FIELDD.O.=8.9|WC|FO|RT|00530||146|||||||USABLE|
22|2202|Y|R169214|13074|02/21/1996|09:08|0.3||||||TOTAL DEPTH = 3 FT., MANY FISHERMEN, MOSTLY SUNNY, WARM, BROWN WATER|WC|FO|RT|00300||6.5|||||||USABLE|
22|2202|Y|R169214|13074|02/21/1996|09:08|0.3||||||TOTAL DEPTH = 3 FT., MANY FISHERMEN, MOSTLY SUNNY, WARM, BROWN WATER|WC|FO|RT|00400||7.7|||||||USABLE|
22|2202|Y|Z203126|13074|04/25/1975|11:00|0.3|||||||WC|FO|RT|00680||5|||||||USABLE|
22|2202|Y|Z203313|13074|10/01/1985|14:00|0.3||||||FLOODING DUE TO HEAVY RAIN,MUCH FLOATING DEBREE,5 FISHERMEN,SEVERAL MENCOLLECTING BAIT BA|WC|FO|RT|00300||5.3|||||||USABLE|
22|2202|Y|Z203313|13074|10/01/1985|14:00|0.3||||||FLOODING DUE TO HEAVY RAIN,MUCH FLOATING DEBREE,5 FISHERMEN,SEVERAL MENCOLLECTING BAIT BA|WC|FO|RT|00620||0.98|||||||USABLE|
22|2202|Y|Z203313|13074|10/01/1985|14:00|0.3||||||FLOODING DUE TO HEAVY RAIN,MUCH FLOATING DEBREE,5 FISHERMEN,SEVERAL MENCOLLECTING BAIT BA|WC|FO|RT|00680||31|||||||USABLE|
22|2202|Y|Z203331|13074|04/14/1988|15:15|0.3||||||SUNNY,HOT,WINDY, 1 MAN COLLECTING SHAD & MULLET FOR BAIT.|WC|FO|RT|00300||7.6|||||||USABLE|
22|2202|Y|Z203331|13074|04/14/1988|15:15|0.3||||||SUNNY,HOT,WINDY, 1 MAN COLLECTING SHAD & MULLET FOR BAIT.|WC|FO|RT|00620||3.83|||||||USABLE|
22|2202|Y|Z203129|13074|05/21/1975|13:00|0.3|||||||WC|FO|RT|00094||4670|||||||USABLE|
22|2202|Y|Z203129|13074|05/21/1975|13:00|0.3|||||||WC|FO|RT|00300||6|||||||USABLE|
22|2202|Y|Z203129|13074|05/21/1975|13:00|0.3|||||||WC|FO|RT|00530||40|||||||USABLE|
22|2202|Y|Z203129|13074|05/21/1975|13:00|0.3|||||||WC|FO|RT|00610||0.1|||||||USABLE|
22|2202|Y|Z203129|13074|05/21/1975|13:00|0.3|||||||WC|FO|RT|00620||1.8|||||||USABLE|
22|2202|Y|Z203129|13074|05/21/1975|13:00|0.3|||||||WC|FO|RT|70507||0.359|||||||USABLE|
22|2202|Y|U036421|13079|07/14/1998|14:30|0.3|||||||GS|GS|RT|00300||8|||||||USABLE|
22|2202|Y|U100353|13079|03/23/1994|07:30|0.3|||||||GS|XX|XX|00300||6.4|||||||USABLE|
